"_hash","_version","_multi","_command","_args"
"-792271899","0","False","BGLoad","adv/bg/00.unity3d","bg_11_e"
"-792271898","0","False","CharaLookNeck","0","3","1"
"-792271897","0","False","CharaLookEyes","0","1"
"-792271896","0","False","CharaCoordinate","0","School02"
"-792271895","0","False","CharaExpression","0","標準"
"-792271894","0","False","CharaMotion","0","Stand_Joy_00"
"-792271893","0","False","SceneFade","out","","","","none"
"1052510046","0","False","Text","[P名]","「へえ、色々あるんだね」"
"-792271891","0","True","Expression","0","微笑"
"-792271890","0","True","Voice","0","sound/data/pcm/c30/adv/14.unity3d","adv_ev_30_085"
"1556816839","0","False","Text","[H名]","「あら、あれって新しい……雑貨屋さんね。行ってみてもいいかしら？」"
"80404877","0","False","Text","[P名]","「うん、いいよ」"
"-792271887","0","False","Fade","in","1","black","back","TRUE"
"-792271886","0","False","CharaExpression","0","笑顔"
"-792271885","0","False","CharaMotion","0","Stand_Joy_01"
"-792271884","0","False","Fade","out","1","black","back","TRUE"
"-792271883","0","True","Voice","0","","adv_ev_30_086"
"-1402029502","0","False","Text","[H名]","「輸入品が多くて素敵なお店だったわね。時々覗いてみたいわ」"
"-1427533125","0","False","Text","[P名]","（よかった、喜んでもらえたみたいだ）"
"-792271880","0","False","CharaLookNeck","0","0","1"
"-792271879","0","False","CharaLookEyes","0","0"
"-792271878","0","False","Close"
