"_hash","_version","_multi","_command","_args"
"1069953984","0","False","MapChange","部室","FALSE"
"1069953985","0","False","NullLoad","0","部室"
"1069953986","0","False","NullSet","adv_ev_00_camera","Camera"
"1069953987","0","False","NullSet","adv_ev_00_chara","Chara"
"1069953988","0","False","CharaLookNeck","0","3","1"
"1069953989","0","False","CharaLookEyes","0","1"
"1069953990","0","True","CharaMotionDefault","0"
"1069953991","0","False","CharaExpression","0","微笑"
"1069953992","0","False","CharaMotion","0","Stand_13_00"
"1069953993","0","False","SceneFade","Out","","","","none"
"1004670534","0","False","Text","[P名]","「今日はどんな活動をしようかな。したいこととかある？」"
"1069953995","0","True","Motion","0","Stand_Joy_01"
"1069953996","0","True","Voice","0","sound/data/pcm/c33/adv/17.unity3d","adv_ev_33_177"
"-595645326","0","False","Text","[H名]","「それじゃ、あなたを誘惑する練習をしてもいい？」"
"-1322516535","0","False","Text","[P名]","「ゆ、誘惑？　告白、とかじゃなくて？」"
"1069953999","0","True","Expression","0","思案"
"1069954000","0","True","Motion","0","Stand_00_00"
"1069954001","0","True","Voice","0","","adv_ev_33_178"
"505243704","0","False","Text","[H名]","「告白は頑張れば頑張っただけ気持ちが伝わるけど、誘惑は頑張りすぎると空回りするでしょ？」"
"-2128414552","0","False","Text","[P名]","「そ、そうなの？」"
"1069954004","0","True","Voice","0","","adv_ev_33_179"
"-1547629679","0","False","Text","[H名]","「女の子がエッチしたいからって、エッチアピールが強すぎると男の子は引くでしょ？」"
"394602174","0","False","Text","[P名]","「たしかに」"
"1069954007","0","True","Expression","0","微笑"
"1069954008","0","True","Motion","0","Stand_Joy_00"
"1069954009","0","True","Voice","0","","adv_ev_33_180"
"449554928","0","False","Text","[H名]","「だからね？　私はあなたがしたいことをしてほしいの。他の子には遠慮して出来ないようなこと、あるでしょ？」"
"1182781227","0","False","Text","[P名]","（こ、これは……練習だってことを忘れないと大変なことになりそうだ）"
"1069954012","0","False","SceneFadeRegulate","FALSE"
"1069954013","0","False","SceneFade","in","","","","none"
"1069954014","0","True","VAR","System.Int32","jumpNo03","85"
"1069954015","0","False","Open","","87","FALSE","TRUE","TRUE"
